NAME,ISIN,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
COFINIMMO,BE0003593044,165.25,131.9,125.2,129.06,177.32,241.5,285.01,292.13,396.38,392.39,257.83,309.69,337.38,310.84,329.15,333.7,371.16,350.29,371.3,441.48,481.41,602.37,596.78,504.72,379.04,290.8
SOFINA,BE0003717312,3749.03,2502.46,2942.46,2911.8,2540.44,4216.22,6137.29,7958.45,9709.48,9162.76,5892.43,7608.26,8670.41,7498.02,8931.71,11520.49,10501.04,10599.68,13970.79,17623.29,20813.7,25402.56,38256.19,42893.33,27070.46,25776.0
ORANGE BELGIUM,BE0003735496,276.52,162.64,85.94,50.53,82.01,202.56,283.32,251.51,305.3,323.67,278.23,259.28,311.06,277.67,148.09,115.84,126.44,129.79,137.98,120.61,123.56,142.92,185.73,151.26,121.29,95.27
UCB,BE0003739530,19933.48,12744.25,12510.99,13738.45,9446.43,13500.36,17790.12,17481.74,24392.64,16930.25,13005.4,17060.53,14739.92,17821.72,24727.37,31825.81,34834.94,36850.18,33046.48,39057.31,41258.38,45552.75,50955.5,49660.51,40049.55,47800.3
AGFA-GEVAERT,BE0003755692,,88.44,101.18,56.6,101.41,144.8,173.41,84.59,135.01,59.95,18.73,38.32,25.34,11.74,11.48,16.73,13.78,21.84,22.85,28.32,22.95,30.03,26.79,24.04,17.47,7.42
GBL NEW,BE0003797140,1069.32,1139.12,1432.03,1529.79,1104.1,1738.65,2568.19,3364.58,3704.55,3522.64,2418.14,2949.43,3182.54,2654.34,2983.0,3497.2,3417.46,3009.53,3526.33,4763.78,4078.73,4556.16,4731.87,5002.46,4079.56,3698.87
PROXIMUS,BE0003810273,,,,,,,167.33,133.5,202.36,221.81,173.26,184.26,210.41,193.19,185.4,204.0,292.03,272.88,233.24,274.52,232.62,269.64,204.67,212.69,109.19,109.97
ELIA GROUP,BE0003822393,,,,,,,,131.56,144.81,154.36,135.18,155.66,170.0,174.89,211.58,222.98,217.64,250.75,261.73,313.49,402.0,564.43,693.97,753.19,814.29,679.49
COLRUYT GROUP,BE0974256852,10224.13,6309.24,5890.96,5262.31,7679.62,14097.12,22635.92,19543.57,30795.11,33147.71,32431.32,35442.96,39108.82,30381.65,37835.05,41722.49,38025.27,45485.02,40729.98,46425.88,63072.83,45027.69,55866.78,38018.9,26063.74,43926.17
BEKAERT (D),BE0974258874,1703.06,1957.94,1808.43,1595.34,1699.97,2996.6,3666.94,4866.02,6265.53,6203.77,3020.03,7359.25,16672.58,6090.75,4839.52,6150.29,5519.47,5920.19,8320.56,8377.07,4959.15,4861.63,7152.77,9696.27,9023.94,10993.04
AGEAS (EX-FORTIS),BE0974264930,12757.78,9320.17,10692.81,7922.09,5203.89,8479.51,10209.93,13759.2,17631.18,10167.27,965.91,1730.24,1665.87,1207.76,1832.0,2626.7,2234.04,2510.28,2825.02,3634.12,3420.44,4289.16,4358.77,4174.85,4186.2,3830.02
VIOHALCO,BE0974271034,,,,,,,,,,,,,,,,108.95,62.65,31.46,37.24,99.75,76.14,90.95,95.95,128.58,109.99,159.9
ANHEUSER-BUSCH INBEV,BE0974293251,,,85.21,80.39,56.42,89.99,116.78,146.5,212.04,254.24,141.03,251.56,306.34,357.83,484.76,558.09,715.72,719.89,650.06,685.2,496.74,495.99,438.17,411.94,392.29,442.91
UMICORE,BE0974320526,66.61,65.33,69.81,77.9,78.26,133.07,194.66,314.47,467.39,560.52,253.42,374.46,714.23,669.17,681.01,632.55,616.84,562.39,864.17,1562.01,1283.21,1442.36,1778.18,1177.54,1154.23,731.87
TITAN CEMENT,BE0974338700,,,,,,,,,,,,,,,,,,,,,,102.67,87.52,85.18,86.58,152.03
ARCH CAP.GP.,BMG0450A1053,95.88,68.24,72.94,122.92,138.82,203.2,186.49,251.48,312.94,330.78,282.21,328.52,426.07,532.52,670.73,744.71,847.2,930.92,1288.94,1242.07,1286.26,1954.59,1431.53,2015.58,2683.91,3575.44
AXIS CAPITAL HDG.,BMG0692U1099,,,,,,125.12,109.58,122.8,143.77,164.74,114.94,128.13,168.37,154.22,193.5,212.72,259.7,274.83,361.88,277.56,313.71,377.4,296.95,352.45,401.41,392.53
CHINESE ESTATES HDG.,BMG2108M2182,10.11,16.68,11.09,7.43,11.2,57.66,65.36,101.27,139.11,148.28,128.78,191.44,208.14,201.88,198.04,342.8,600.89,576.41,513.98,692.08,500.0,306.28,206.46,152.62,137.45,55.97
CHINA YURUN FOOD GROUP,BMG211591018,,,,,,,,19.63,25.88,31.8,36.7,75.69,88.89,48.63,20.6,16.7,10.79,3.76,4.64,3.83,4.52,2.54,2.81,2.83,1.39,0.65
CKI HOLDINGS,BMG2178K1009,14.24,14.64,13.8,13.58,16.09,24.07,30.58,31.63,40.74,42.94,43.36,45.62,61.24,73.07,85.71,83.2,118.32,140.12,126.6,132.89,132.16,122.4,98.22,119.33,112.64,127.19
COSCO SHIPPING PORTS,BMG2442N1048,15.09,37.35,36.51,28.73,50.08,81.43,128.32,121.51,158.97,128.56,68.83,100.18,138.54,116.31,128.21,110.27,124.84,105.08,108.83,104.66,116.09,85.0,89.81,105.69,99.6,90.62
DFI RETAIL GROUP HOLDINGS,BMG2624N1535,310.46,196.1,162.34,197.35,254.44,702.95,979.7,1644.95,1780.26,2167.17,2220.15,3333.4,4952.24,5630.55,7563.88,5276.95,5198.45,3612.23,5339.64,5348.45,5949.35,3684.44,3131.73,2043.88,2473.83,1579.08
ESPRIT HOLDINGS,BMG3122U1457,13.72,31.81,32.55,44.33,59.05,111.99,199.13,298.31,381.51,453.56,215.02,305.04,221.11,80.17,65.99,92.61,55.97,50.42,39.84,20.52,10.94,9.21,6.2,5.38,5.89,1.86
EVEREST GROUP,BMG3223R1088,166.7,130.55,336.54,360.86,256.01,472.12,468.97,525.69,516.79,551.35,365.6,483.47,512.11,535.96,735.04,874.25,1173.25,1182.61,1533.67,1696.05,1565.6,2035.77,1625.17,2175.46,2755.75,3034.61
GUOCO GROUP,BMG420981224,31.76,56.92,64.99,135.22,141.51,183.28,251.22,304.83,381.53,337.31,200.06,323.47,426.56,363.46,428.1,455.65,462.39,407.56,491.01,602.71,588.81,793.59,596.82,551.88,467.95,511.75
HONG KONG LAND HDG.,BMG4587L1090,322.72,415.9,825.44,673.93,512.68,737.88,1053.26,1440.82,1942.27,1891.19,966.32,2147.1,3484.12,2659.64,4168.8,3229.17,4363.11,3319.68,3959.43,4239.18,4332.44,3472.2,3059.9,3940.94,3572.83,2484.82
HISCOX DI,BMG4593F1389,354.53,221.34,311.05,204.63,309.83,359.46,426.01,568.83,728.16,793.49,721.18,845.04,1025.66,1134.73,1377.14,1999.17,1995.84,2300.97,2351.71,3366.12,3569.2,3250.3,2459.54,2492.59,2648.45,2632.22
HOPSON DEVELOPMENT HOLDINGS,BMG4600H1198,2.93,5.92,4.98,8.98,8.1,10.55,26.18,106.65,145.41,112.75,42.12,87.95,74.95,41.98,116.97,59.98,54.55,61.39,58.31,62.57,65.03,68.84,209.29,194.46,122.71,69.65
HUABAO INTL.HDG.,BMG4639H1227,0.22,2.06,0.09,0.05,0.04,0.07,0.09,0.07,0.31,0.45,0.33,0.53,0.78,0.41,0.32,0.31,0.51,0.25,0.35,0.49,0.36,0.3,1.18,0.6,0.45,0.26
JARDINE MATHESON HDG.,BMG507361001,125.63,177.63,332.95,308.39,342.95,594.81,1093.37,1144.2,1555.79,1724.75,1371.7,2164.16,3393.66,4103.02,4716.55,4212.73,5287.04,4481.52,5344.77,5418.77,6010.49,5363.34,5562.01,6017.77,5460.8,4557.49
KERRY PROPERTIES,BMG524401079,3.99,7.73,9.75,6.44,6.68,13.3,17.08,27.71,41.74,57.47,20.03,40.65,47.85,37.55,49.02,37.41,40.3,27.85,35.67,59.15,58.04,40.95,40.53,52.59,49.06,33.59
KUNLUN ENERGY,BMG5320C1082,51.29,73.61,31.47,50.33,48.61,103.15,103.26,242.65,358.53,356.68,221.57,939.03,1213.74,1307.75,1706.11,1386.07,874.68,646.43,681.47,832.58,972.55,770.21,932.85,1577.55,1173.36,1430.23
NABORS INDUSTRIES,BMG6359F1370,631.36,1655.7,3211.41,1541.02,1940.97,2266.18,2636.75,3871.11,3103.69,3092.35,1219.42,2284.22,2663.55,2033.74,1701.82,1810.51,1306.2,753.75,1698.92,828.52,349.48,261.96,193.36,284.55,436.09,198.81
CTF SERVICES,BMG668971101,2.03,3.43,1.73,1.59,1.08,3.55,5.29,6.2,8.19,11.11,5.65,7.48,12.54,12.73,14.69,11.73,16.58,12.96,17.78,19.66,25.3,15.33,12.42,13.63,13.97,14.5
ORIENT OVERSEAS (INTL.),BMG677491539,13.16,21.61,24.53,28.38,32.53,247.36,302.99,342.4,776.04,656.3,325.0,847.53,1339.65,1071.76,1196.92,847.54,1168.03,687.53,987.28,1746.41,1243.86,1195.86,2313.99,9254.08,8890.76,10736.3
PACIFIC BASIN SHIP.,BMG684371393,,,,,,,16.8,20.65,39.04,82.76,40.46,49.42,45.4,34.39,42.06,49.65,26.7,12.87,18.85,23.38,20.88,19.07,20.06,49.85,55.71,50.31
RENAISSANCERE HDG.,BMG7496G1033,162.28,209.28,453.94,559.17,662.83,876.77,877.58,814.63,963.31,1042.14,826.07,987.21,1307.84,1497.3,1692.15,1856.21,2125.82,2288.72,2950.03,2797.99,3056.49,4269.74,3469.99,3428.45,4777.83,5244.2
SEADRILL,BMG7997W1029,,,,,,,,126.53,199.62,246.18,114.9,278.12,507.69,603.12,659.12,687.09,274.39,42.92,34.91,4.82,0.61,0.11,0.02,0.01,3.09,3.23
SHANGRI-LA ASIA,BMG8063F1068,12.88,21.23,19.69,16.27,14.92,21.96,32.02,35.73,62.91,62.84,26.11,40.35,60.97,50.02,56.86,42.45,33.81,23.11,29.29,54.22,34.7,25.86,23.61,21.94,26.72,17.22
SIGNET JEWELERS,BMG812761002,32.84,44.98,51.32,72.86,62.76,101.23,120.33,100.67,144.86,74.81,23.94,97.05,157.72,163.54,229.37,291.12,442.59,391.88,271.14,192.8,97.25,108.18,190.91,364.59,355.05,446.94
SINOFERT HOLDINGS,BMG8403G1033,1.5,2.58,0.36,4.93,0.6,3.31,2.12,2.82,5.44,10.18,6.4,7.1,6.72,3.62,3.02,1.8,2.5,1.65,1.98,1.89,1.47,1.39,1.66,1.89,1.92,1.53
STOLT-NIELSEN,BMG850801025,10.05,16.36,14.76,11.97,7.92,14.42,38.14,38.27,35.72,31.04,11.9,22.17,36.16,33.35,34.02,51.67,27.47,20.0,31.08,25.23,26.74,26.56,34.61,42.61,74.35,108.43
TRANSPORT INTL.HDG.,BMG9031M1082,525.83,729.56,857.65,1565.45,1634.17,2104.23,2182.46,2680.29,2774.49,2350.97,1364.25,1735.66,2177.82,1553.28,1664.81,1485.55,1980.33,2251.16,2640.11,2871.65,2888.69,2660.06,2041.24,1890.27,1702.02,1463.89
VALARIS,BMG9460G1015,,,,,,,,,,,,,,,,,,,,,,,,175.4,325.06,262.62
WHITE MOUNTAINS IN.GP.,BMG9618E1075,691.18,559.99,1551.16,1656.58,1593.55,2323.27,3385.95,2695.99,2982.97,2584.05,1262.66,1740.62,1934.74,2546.06,3003.64,3134.08,3628.63,3917.01,4840.41,4399.43,4917.38,6259.72,5908.65,5646.2,8173.95,8647.57
YUE YUEN INDL.HDG.,BMG988031446,25.63,31.58,31.0,45.49,70.55,119.38,110.98,128.28,166.78,139.88,99.88,156.17,184.58,180.17,203.08,185.57,240.33,218.4,240.56,341.38,296.23,249.75,213.65,164.86,164.57,111.32
AMBEV ON,BRABEVACNOR1,,56.4,185.66,118.29,88.78,168.06,392.62,329.85,470.41,720.13,409.94,881.65,1314.1,1874.87,2906.12,2287.59,2247.74,1669.85,2028.87,2544.37,1986.4,1589.2,1208.96,1172.37,1140.34,1259.73
BANCO DO BRASIL ON,BRBBASACNOR3,28.39,36.16,32.52,33.95,23.88,74.94,139.49,282.31,392.48,587.33,251.87,622.65,752.25,758.69,617.19,509.39,479.3,234.2,681.71,884.23,1046.21,913.88,524.14,535.83,746.94,1319.02
BANCO BRADESCO PN,BRBBDCACNPR8,142.19,297.25,301.91,244.87,138.17,250.27,465.67,1218.59,1439.66,1769.24,1086.38,1968.91,2442.56,2638.81,2617.07,1863.18,2227.87,1080.4,2491.32,3332.88,3801.19,3091.35,2230.72,2289.56,1599.58,1865.78
BRF BRASIL FOODS ON,BRBRFSACNOR8,99.67,246.91,227.2,199.7,148.22,327.54,640.67,1424.35,1460.55,2604.76,1619.96,2773.44,3935.78,4808.2,5268.04,4371.79,5950.66,3377.81,3679.42,2646.04,1648.67,1936.0,1106.63,961.46,356.27,825.99
BRASKEM PN A,BRBRKMACNPA4,36.79,187.66,179.09,124.33,28.84,292.57,624.45,414.32,375.17,371.88,147.74,377.7,678.64,540.27,447.16,441.32,286.67,395.46,753.35,1102.43,1084.73,585.58,432.25,936.89,401.93,333.89
CMPH.COCS. RODOVIARIAS ON,BRCCROACNOR2,,,,41.0,11.73,47.75,127.43,268.98,354.27,456.21,309.97,641.54,914.13,1062.55,1568.53,955.78,893.37,540.5,885.97,791.93,702.42,788.12,467.75,484.09,462.59,587.03
CMPH.ENGT.DE SAOP.B PN DEAD - DELIST.29/03/22,BRCESPACNPB4,,,,,,,,,65.04,152.26,33.9,76.67,102.78,125.05,64.99,64.46,61.44,32.94,56.0,48.33,63.14,81.38,67.96,54.99,,
CIA ENERGETICA DE MINAS GERAIS PN,BRCMIGACNPR3,112.29,151.34,152.26,126.9,71.46,174.96,262.17,580.47,619.0,645.04,611.71,910.93,1109.45,1575.25,1376.37,1241.85,1153.5,438.52,911.04,792.29,1314.96,1367.55,1120.19,1224.83,1603.44,1941.8
CPFL ENERGIA ON,BRCPFEACNOR0,,,,,,,41.37,84.4,92.06,129.62,108.59,163.75,222.37,301.7,211.49,161.81,144.96,99.63,199.08,168.85,202.58,221.54,166.72,163.85,202.55,269.39
CIA PARANAENSE DE ENERGIA COPEL PN B,BRCPLEACNPB9,40.71,77.89,88.77,69.1,21.99,38.94,47.0,102.96,132.62,165.22,113.67,246.78,317.45,311.7,216.7,158.31,174.78,94.98,172.56,133.55,173.08,342.74,265.08,345.94,403.57,611.47
COSAN INDUSTRIA E COMERCIO ON,BRCSANACNOR6,,,,,,,,83.43,96.3,75.13,27.25,68.25,85.55,95.99,141.36,87.74,62.03,41.8,101.25,104.92,91.34,148.37,121.69,145.32,107.65,134.16
COMPANHIA SIDERURGICA NACIONAL ON,BRCSNAACNOR6,64.48,196.67,216.44,186.43,213.63,810.45,1374.15,2097.11,3021.18,8532.55,4946.02,8655.73,10334.92,7051.99,3826.6,3740.19,1362.58,956.12,3108.93,2672.76,2187.53,2698.78,5705.13,4998.94,3741.88,4760.87
CYRELA BRAZIL REALTY ON,BRCYREACNOR7,,,,,,,,171.88,228.49,335.45,126.78,313.51,301.49,300.63,260.46,181.71,123.13,65.64,145.75,152.64,159.74,296.57,212.58,130.21,121.74,219.64
DEXCO ON,BRDXCOACNOR8,,,,,,,,,,44.09,15.15,70.95,79.41,61.44,77.47,60.99,38.35,21.33,39.11,52.17,52.63,59.31,67.79,52.08,31.61,37.46
ENGIE BRASIL ENERGIA ON,BREGIEACNOR9,28.71,59.72,91.22,88.55,55.87,225.19,248.43,486.96,648.44,958.99,728.66,1032.4,1563.42,1807.0,2029.76,1759.13,1422.35,1180.43,1642.06,1637.74,2257.78,2495.86,1910.22,1818.35,1825.55,2270.92
CENTRAIS ELETR BRAS- ELETROBRAS PN B,BRELETACNPB7,91.48,143.69,143.34,115.81,46.22,107.08,132.05,204.71,256.03,315.1,287.12,438.65,477.43,468.08,206.22,163.52,105.73,123.14,410.59,399.67,525.93,485.67,345.48,382.3,481.32,644.93
EMBRAER ON,BREMBRACNOR4,45.03,473.22,792.78,550.69,384.99,816.67,814.31,1419.3,1696.21,1649.31,655.06,834.19,1450.63,1250.95,1472.2,1437.91,1623.21,1306.84,1062.26,1251.69,933.85,806.54,334.13,686.59,618.38,826.51
GAFISA ON,BRGFSAACNOR3,,,,,,,,,62.02,63.26,24.29,52.68,51.05,26.69,21.57,12.88,6.94,6.08,8.3,6.18,4.26,2.79,1.51,0.59,0.35,0.27
GERDAU PN,BRGGBRACNPR8,96.98,368.35,261.63,279.46,260.72,840.08,1502.43,2914.28,3923.12,5931.35,3647.81,6329.39,6562.98,5315.43,4491.48,3657.92,1851.48,577.55,2143.58,2360.1,2288.53,2682.96,2616.33,3589.61,4446.05,3638.37
METALURGICA GERDAU PN,BRGOAUACNPR8,82.87,344.44,264.22,261.75,285.44,1044.77,2508.08,4270.5,6000.15,9734.48,5969.89,9648.04,9839.66,8371.79,7144.38,5781.97,2515.14,240.97,1198.72,1387.73,1338.98,1563.19,1489.49,2003.51,2607.77,2332.62
GOL LINHAS AEREAS INTELIGENTES PN,BRGOLLACNPR4,,,,,,,55.05,104.75,112.53,70.12,17.21,46.18,53.21,29.68,28.71,17.24,15.65,2.24,7.85,21.59,28.04,31.67,18.55,12.9,5.68,2.51
ITAUSA INVESTIMENTOS ITAU PN,BRITSAACNPR7,108.89,294.8,293.92,276.36,173.91,432.93,766.89,1635.21,2393.93,2529.03,1954.64,3676.59,4484.76,4763.85,3928.08,3342.98,3762.57,2115.98,4410.03,5970.44,6255.36,5908.03,4222.85,4448.42,4234.15,6385.01
ITAU UNIBANCO HOLDING PN,BRITUBACNPR1,272.66,597.69,682.19,571.69,358.85,847.04,1504.04,2678.35,3529.72,4000.44,2914.31,5262.23,6037.76,6367.06,5272.37,4714.75,5091.67,2941.49,6706.99,8732.66,8824.55,7598.58,5317.62,6025.91,6196.72,9543.21
KLABIN PN,BRKLBNACNPR9,,,,44.2,28.3,117.49,202.95,209.51,265.92,399.93,186.81,316.08,438.87,638.5,999.82,749.2,799.1,673.69,710.93,860.15,824.1,918.58,1007.94,894.61,786.37,981.08
LIGHT ON,BRLIGTACNOR2,34.21,81.73,69.87,28.44,7.69,18.85,20.56,12.08,23.46,27.3,26.63,36.46,48.66,56.03,39.22,31.14,22.0,10.79,28.89,23.29,24.48,24.58,19.82,10.25,2.68,5.73
CMPBRA.DE DISTB.ON,BRPCARACNOR3,50.31,53.86,118.43,121.0,101.21,124.14,140.95,194.49,298.41,276.01,188.77,406.49,572.71,562.74,496.85,413.87,361.27,191.34,476.92,376.31,348.51,305.36,223.16,458.51,405.39,317.66
PETROLEO BRASILEIRO PN,BRPETRACNPR6,93.57,300.45,321.65,251.2,171.53,409.93,584.11,1298.76,1481.1,3270.02,1766.97,2555.64,2556.32,2451.15,1489.98,1051.3,609.23,214.41,869.58,1105.3,1299.48,1337.77,1079.58,1480.43,2039.45,4543.19
LOCALIZA RENT A CAR ON,BRRENTACNOR4,,,,,,,,152.97,272.28,253.77,109.66,298.49,435.55,542.91,603.33,437.39,439.12,198.51,435.78,878.76,995.2,1520.52,1604.95,1325.63,1424.87,1431.96
CPAD.SANMT.BASICO DE SAOP.ON,BRSBSPACNOR5,19.43,56.65,58.36,35.49,17.55,43.88,56.65,78.08,152.9,197.67,105.25,160.57,254.64,381.49,526.61,322.49,182.28,206.5,390.5,409.5,427.8,602.91,318.54,288.18,433.79,720.8
SUZANO ON,BRSUZBACNOR0,,,,,,,,,,,,,,,,,,,,31.53,64.44,43.58,61.95,57.85,47.02,58.63
USINAS SIDERURGICAS DE MINAS GERAIS PN A,BRUSIMACNPA6,19.08,73.91,69.33,38.43,27.1,145.46,330.04,495.84,779.92,1502.2,642.95,1198.03,1095.25,687.27,510.22,503.54,124.87,25.32,162.27,356.14,256.56,228.02,264.05,356.07,172.3,231.9
VALE ON,BRVALEACNOR0,42.21,130.26,121.26,123.42,163.04,333.31,554.24,909.73,1333.25,2369.71,1412.81,2123.97,2925.46,2438.52,1921.95,1454.17,802.66,299.43,1114.95,1542.97,1398.85,1554.25,2317.13,2679.87,2937.22,2520.62
TELEFONICA BRASIL ON,BRVIVTACNOR0,53.84,121.52,83.88,74.34,51.16,138.07,207.15,253.08,404.16,469.29,336.85,437.55,596.22,732.73,712.07,549.8,557.37,307.52,502.3,623.16,549.33,634.44,506.22,568.11,484.14,745.46
WEG ON,BRWEGEACNOR0,43.07,63.31,87.54,126.89,120.64,309.95,564.41,646.8,1692.87,2360.91,1132.27,1951.19,2419.9,2657.97,2889.21,2735.29,3736.4,2414.65,3442.49,4768.47,4618.84,8692.11,14493.08,10900.25,13736.01,13029.81
ARC RESOURCES,CA00208D4084,63.33,102.33,150.81,189.31,211.3,342.4,571.82,929.16,823.85,1042.77,693.58,1104.69,1568.81,1551.35,1671.7,1928.57,1385.83,1039.51,1192.95,841.24,584.49,495.88,539.43,1222.69,1215.68,1639.24
AGNICO-EAGLE MNS. (NYS),CA0084741085,223.96,330.35,267.71,560.99,628.77,603.49,559.01,1092.68,1842.38,2771.1,2538.17,2489.62,3318.11,1682.93,2165.86,1575.45,1555.81,1669.66,2516.49,2222.68,2197.89,3014.95,3737.49,2653.15,2940.36,2732.1
AIMIA,CA00900Q1037,,,,,,,,98.74,147.59,186.1,81.75,106.99,152.11,144.64,193.25,222.38,143.71,81.96,104.43,39.74,54.86,50.53,69.66,85.91,54.38,50.94
ALIMENTATION COUCHE TARD,CA01626P1484,1559.77,2306.04,2299.51,4602.9,4630.51,8803.95,14894.51,22695.33,21005.81,16011.97,10671.61,18799.41,26486.69,31242.87,53173.77,77767.82,114767.43,129757.92,148608.05,153335.41,173489.9,215327.02,197139.8,270154.53,284423.84,380123.74
BCE,CA05534B7604,3016.98,8169.17,8296.41,6496.85,5863.97,7250.18,8015.96,8533.33,9657.51,13505.73,8098.53,11476.32,16745.99,19493.76,22409.76,22422.68,25305.45,24557.94,26873.3,29060.73,29427.85,34502.97,32911.15,42420.64,38639.3,35805.44
BALLARD PWR.SYS. (NAS),CA0585861085,676.73,1948.53,1870.19,763.28,274.16,306.43,166.1,137.61,149.88,120.55,33.07,55.21,56.81,33.87,19.07,54.67,45.87,36.0,52.81,86.41,86.41,286.7,1031.57,247.49,172.55,83.48
BANK OF MONTREAL,CA0636711016,1828.5,1371.86,2547.86,2001.65,2481.97,4233.4,4450.75,6097.79,6516.28,6321.13,3116.02,6246.65,8080.11,8202.88,9248.91,9686.11,9971.07,8972.31,13066.07,14072.41,13730.39,15040.86,15778.79,24934.92,22600.75,21448.52
BK.OF NOVA SCOTIA,CA0641491075,2325.53,2303.66,3519.31,3420.47,4070.64,6443.89,8159.55,11041.46,12151.12,13682.65,7421.96,13496.49,19491.32,17815.28,20901.65,20729.41,20047.11,16511.11,25248.17,27034.78,25779.32,26806.33,27943.26,39321.35,30937.34,27970.2
BARRICK GOLD (NYS),CA0679011084,3439.49,3048.18,2575.7,3311.88,2941.26,3724.3,3920.9,5336.43,5617.79,8995.67,7409.21,6849.51,9232.86,9611.24,6507.94,3839.9,2535.13,2428.47,4053.16,2827.89,2860.01,3932.91,4891.92,4455.41,4367.16,3610.08
BAUSCH HEALTH (NYS) COMPANIES,CA0717341071,1915.62,5925.0,8778.0,8160.0,6230.0,4446.0,3438.0,4873.74,4438.22,3186.07,3043.1,3939.69,11862.25,14833.78,20040.66,41109.57,48280.58,28788.33,4247.16,5296.29,7334.93,8390.01,8384.05,7269.36,2336.69,2420.14
BLACKBERRY (NYS),CA09228F1036,95.26,890.92,495.8,192.6,100.89,794.15,1304.23,1196.15,2367.54,4414.13,3074.56,3520.39,3283.97,868.28,881.27,510.78,518.58,368.41,371.01,610.55,420.89,312.81,687.45,376.2,230.71,142.89
BOMBARDIER 'B',CA0977518616,6788.46,9543.14,14792.09,9002.08,3454.69,5123.99,2090.58,2625.09,3939.79,5149.36,2971.93,5564.87,7020.83,5418.71,4827.24,4527.09,2872.65,707.54,2373.23,3192.91,1984.93,1352.82,613.48,1641.43,2421.16,1894.91
BROOKFIELD A (NYS),CA11271J1075,85.3,81.44,103.39,131.58,146.75,251.58,416.83,654.72,901.05,870.73,462.42,629.29,998.51,977.48,1186.38,1232.52,1735.03,1457.17,1844.97,2067.72,2342.29,3452.82,3373.22,4679.49,3838.19,4175.07
CAE,CA1247651088,4344.13,6897.96,11268.64,9258.05,4853.08,7491.65,6486.7,13427.28,15969.54,18620.51,10115.3,14005.5,22713.1,19159.38,19176.72,22877.09,22930.09,19256.01,26916.91,34455.47,41684.67,62182.76,50244.0,49694.45,44799.45,40765.33
CGI A,CA12532H1047,4816.19,7509.19,2502.01,2556.9,1978.03,2699.07,2559.72,3345.25,3273.5,4272.3,3405.29,5579.5,8377.44,8407.46,11124.24,12378.89,16969.94,17104.26,19692.39,22868.55,27367.06,31593.23,32788.38,35698.9,37368.14,45770.24
CI FINANCIAL,CA1254911003,225.08,560.58,911.11,643.14,556.44,994.45,1303.55,2271.46,2255.79,2445.34,1353.8,2427.05,2850.91,2972.49,3758.76,4649.76,4035.61,3435.19,3410.23,3972.03,2514.46,3398.53,2724.4,3652.67,2590.34,2632.29
CAMECO,CA13321L1085,195.51,122.09,172.7,238.21,216.19,421.3,1077.51,1942.06,2088.28,1821.26,920.87,1524.81,2418.55,1405.4,1314.54,1313.61,951.5,798.2,708.62,632.71,875.45,593.86,974.31,1389.99,1937.75,3368.9
CANADIAN IMP.BK.COM.,CA1360691010,1208.56,1250.11,1740.92,1673.71,1481.12,2760.91,3207.75,4107.84,5310.19,4340.25,2649.13,4308.94,6004.46,6077.3,6862.53,6915.68,6791.55,6150.43,8628.05,9693.04,9150.55,9540.35,10843.5,16640.18,12461.5,12836.1
CANADIAN NATIONAL RY.,CA1363751027,273.12,249.78,386.09,510.71,444.49,652.22,982.68,1493.35,1528.11,1716.27,1305.28,1792.65,2510.83,2877.94,3636.69,4223.04,5423.42,4237.07,5565.71,6250.57,6900.57,7977.77,9150.95,10623.07,10512.9,11780.63
CANADIAN NATURAL RES.,CA1363851017,623.91,931.83,1187.03,1110.39,1303.9,2094.99,3954.99,10407.07,8616.38,10411.87,6342.94,11345.01,15709.05,13782.11,10844.36,12630.73,11780.9,8436.19,11587.38,12675.04,11085.18,12870.61,12229.5,26988.67,31780.95,34085.44
CANADIAN PACIFIC KANSAS CITY,CA13646K1084,,,,63.77,67.81,90.51,118.43,171.65,196.79,252.74,120.42,180.11,262.43,301.8,458.39,621.38,773.29,503.66,614.35,744.22,859.24,1150.9,1548.46,1542.23,1711.87,1901.32
CANADIAN TIRE 'A',CA1366812024,452.91,263.68,256.78,277.31,356.86,583.54,809.22,1093.03,1123.3,1202.22,634.4,1014.85,1356.05,1331.54,1452.81,1850.24,2042.02,1837.44,2418.43,3028.12,2690.88,2607.55,3424.33,3699.57,3240.85,2921.62
CANADIAN UTILITIES 'A',CA1367178326,916.97,769.84,1017.96,1015.94,1088.48,1546.13,1698.53,2550.31,2853.06,3682.95,2593.27,3354.07,4639.01,5502.38,6773.53,6527.1,6297.69,5182.95,5659.92,6009.69,5710.74,7221.82,6117.36,7373.69,7361.85,6451.96
ELDORADO GOLD,CA2849025093,27.47,67.03,24.65,40.47,131.41,274.46,238.78,395.42,510.1,533.07,716.12,1100.98,1471.81,1305.85,1037.09,589.48,464.86,265.45,349.51,111.01,71.09,123.88,240.04,174.61,172.86,228.89
EMPIRE 'A',CA2918434077,1337.93,1514.13,1389.92,2123.54,2661.31,3041.45,4009.33,5281.55,5426.84,5905.53,6371.81,7308.39,8644.78,9293.08,10344.9,11104.92,12439.18,9583.96,6714.16,10045.6,12817.05,13174.65,16291.98,17934.15,15805.48,15459.11
